DateTime,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008-11-5-18,2008.0,11.0,5.0,3.0,1831.3676333021515,1826.065481758653,2003.1375116931713,2001.4705332086062,2226.4808231992515,126.1377694470478,129.0065481758653,102.08528584817245,1.204311152764761,3.8802619270346117,698.0364826941067,7.132834424695978,16.932647333956968,0.0,0.0018709073900841909,7.266666666666667,2.8484848484848486,32.193939393939395,0.0,10.690909090909091
2008-11-5-19,2008.0,11.0,5.0,3.0,1927.07773512476,1921.5086372360845,2065.812859884837,2085.912667946257,2188.7552783109404,120.70865384615385,122.71497120921305,96.55384615384615,2.8625,4.95489443378119,660.1535508637236,6.267754318618042,17.88003838771593,0.0,0.0019193857965451055,7.769662921348314,0.6853932584269663,34.5,0.0,11.910112359550562
2008-11-5-2,2008.0,11.0,5.0,3.0,225.0,195.0,660.3333333333334,632.3333333333334,86.33333333333333,262.0,264.0,237.66666666666666,14.666666666666666,16.666666666666668,1914.6666666666667,6.666666666666667,17.666666666666668,0.0,0.0,61.0,0.0,5.0,0.0,0.0
2008-11-5-20,2008.0,11.0,5.0,3.0,2026.690780141844,2016.2056737588653,2107.9304964539006,2137.3531914893615,2333.117730496454,115.48575498575498,117.9418439716312,92.36894586894587,6.589743589743589,9.236879432624113,627.9163120567376,5.624113475177305,17.47659574468085,0.0,0.00425531914893617,11.783216783216783,1.7132867132867133,33.59440559440559,0.14685314685314685,15.405594405594405
2008-11-5-21,2008.0,11.0,5.0,3.0,2122.739482200647,2111.6666666666665,2018.8948220064724,2071.1715210355987,2339.8899676375404,114.70894308943089,118.33980582524272,92.89918699186993,2.6747967479674797,6.412621359223301,647.0598705501618,5.441747572815534,16.34789644012945,0.0,0.0048543689320388345,11.183673469387756,0.8775510204081632,17.46938775510204,0.3673469387755102,21.193877551020407
2008-11-5-22,2008.0,11.0,5.0,3.0,2224.5225225225226,2200.963963963964,1523.018018018018,1780.599099099099,1759.4774774774776,139.3963963963964,139.45495495495496,115.16666666666667,13.40990990990991,13.468468468468469,872.1126126126126,5.7792792792792795,18.45045045045045,0.0,0.0,15.03076923076923,1.0,26.661538461538463,0.0,16.630769230769232
2008-11-5-23,2008.0,11.0,5.0,3.0,2327.7796610169494,2260.2881355932204,482.4237288135593,1113.3559322033898,1369.2711864406779,203.45762711864407,206.96610169491527,181.74576271186442,36.186440677966104,39.69491525423729,1488.6101694915253,6.406779661016949,15.305084745762711,0.0,0.0,18.225806451612904,3.774193548387097,13.290322580645162,0.0,37.32258064516129
2008-11-5-25,2008.0,11.0,5.0,3.0,25.0,30.0,538.0,604.0,1743.0,193.0,214.0,176.0,-26.0,-5.0,1635.0,9.0,8.0,0.0,0.0,,,,,
2008-11-5-26,2008.0,11.0,5.0,3.0,26.0,30.0,434.0,450.0,108.0,188.0,200.0,166.0,-16.0,-4.0,1449.0,5.0,17.0,0.0,0.0,,,,,
2008-11-5-28,2008.0,11.0,5.0,3.0,28.0,15.0,506.0,505.0,2408.0,158.0,170.0,138.0,1.0,13.0,1235.0,7.0,13.0,0.0,0.0,,,,,
2008-11-5-3,2008.0,11.0,5.0,3.0,3.0,1940.0,359.5,1130.5,2548.5,156.5,170.5,138.5,249.0,263.0,1144.0,5.5,12.5,0.0,0.0,249.0,0.0,0.0,0.0,0.0
2008-11-5-36,2008.0,11.0,5.0,3.0,36.0,40.0,603.0,547.0,154.0,207.0,187.0,172.0,16.0,-4.0,1399.0,23.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2008-11-5-4,2008.0,11.0,5.0,3.0,440.9,471.5,596.9,625.3,1230.7,110.0,115.8,91.5,-12.4,-6.6,615.6,6.6,11.9,0.0,0.0,,,,,
2008-11-5-41,2008.0,11.0,5.0,3.0,41.0,55.0,529.0,543.0,766.0,168.0,168.0,150.0,-14.0,-14.0,1334.0,8.0,10.0,0.0,0.0,,,,,
