DateTime,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008-6-7-45,4016,12,14,12,90.0,4313,288.0,2218,10060,118.0,145.0,79.0,310.0,337.0,522,16.0,23.0,0,0,36.0,0.0,0.0,0.0,274.0
2008-6-7-47,2008,6,7,6,47.0,55,530.0,542,742,163.0,167.0,138.0,-12.0,-8.0,1199,9.0,16.0,0,0,,,,,
2008-6-7-49,6024,18,21,18,147.0,4648,1713.0,3795,2124,626.0,647.0,566.0,198.0,219.0,4684,23.0,37.0,0,0,0.0,0.0,9.0,0.0,220.0
2008-6-7-5,732920,2190,2555,2190,200376.0,211538,277210.0,285388,934071,40880.0,41910.0,32935.0,-1841.0,-1442.0,232041,2979.0,5113.0,0,7,0.0,0.0,487.0,0.0,0.0
2008-6-7-54,2008,6,7,6,54.0,55,614.0,634,98,200.0,219.0,183.0,-20.0,-1.0,1626,6.0,11.0,0,0,,,,,
2008-6-7-55,2008,6,7,6,55.0,30,555.0,537,596,180.0,187.0,157.0,18.0,25.0,1426,6.0,17.0,0,0,18.0,0.0,0.0,0.0,0.0
2008-6-7-58,2008,6,7,6,58.0,100,540.0,545,1496,162.0,165.0,147.0,-5.0,-2.0,1222,7.0,8.0,0,0,,,,,
2008-6-7-6,2311208,6906,8057,6906,724948.0,737109,978445.0,987661,2477290,142979.0,144952.0,117100.0,-3459.0,-2041.0,831028,8795.0,17182.0,0,5,664.0,34.0,2000.0,38.0,6.0
2008-6-7-7,2399560,7170,8365,7170,871291.0,875890,1143859.0,1150331,2445797,165252.0,165516.0,137555.0,2568.0,2841.0,982714,8828.0,18902.0,0,2,3577.0,702.0,3160.0,6.0,124.0
2008-6-7-8,2518032,7524,8778,7524,1041452.0,1041841,1319776.0,1314812,2605915,174720.0,174251.0,144306.0,5094.0,4331.0,1027482,8673.0,21816.0,0,2,4772.0,273.0,4303.0,4.0,461.0
2008-6-7-9,2349360,7020,8190,7020,1084256.0,1083225,1322801.0,1319100,2678001,151187.0,151047.0,122338.0,6361.0,6271.0,865611,7891.0,21001.0,0,3,4465.0,446.0,4514.0,0.0,905.0
2008-6-7-n,497984,1488,1736,1488,,334010,,368692,843079,,25682.0,,,,126739,,,248,0,,,,,
2008-6-8-1,100400,300,400,350,5561.0,97437,20938.0,72588,83130,7937.0,8151.0,6791.0,9270.0,9484.0,51251,301.0,845.0,0,0,724.0,2816.0,1402.0,0.0,4382.0
2008-6-8-10,2473856,7392,9856,8624,1266514.0,1262852,1524006.0,1526756,2852062,154643.0,156444.0,126062.0,8585.0,9222.0,895694,8285.0,20423.0,0,7,6488.0,786.0,4380.0,7.0,2606.0
2008-6-8-11,2489920,7440,9920,8680,1392725.0,1394256,1654044.0,1664923,2778585,162447.0,163943.0,132336.0,9124.0,8749.0,953279,8909.0,21400.0,0,11,3766.0,424.0,7082.0,5.0,3202.0
2008-6-8-12,2355384,7038,9384,8211,1441423.0,1429892,1698708.0,1702184,2613212,153383.0,154361.0,124377.0,12460.0,10891.0,898636,8765.0,20421.0,0,12,3560.0,2524.0,7727.0,0.0,3738.0
2008-6-8-13,2220848,6636,8848,7742,1468975.0,1449592,1704263.0,1702345,2523381,139970.0,141804.0,113354.0,12834.0,12303.0,810405,8063.0,18985.0,0,10,4666.0,1110.0,7126.0,0.0,4095.0
2008-6-8-14,2150568,6426,8568,7497,1533611.0,1512148,1746676.0,1736891,2370951,133912.0,133438.0,108005.0,14853.0,14063.0,749190,8254.0,17801.0,0,6,4244.0,742.0,9155.0,19.0,4667.0
2008-6-8-15,2315224,6918,9224,8071,1756417.0,1731248,1950765.0,1965259,2571800,146602.0,147057.0,117870.0,21692.0,20369.0,823794,9146.0,19802.0,0,14,6144.0,1733.0,10780.0,0.0,6112.0
2008-6-8-16,2269040,6780,9040,7910,1837958.0,1802094,2007078.0,2010900,2626075,146220.0,145546.0,117170.0,27763.0,25264.0,818751,8427.0,21199.0,0,15,6703.0,1682.0,13925.0,51.0,8828.0
2008-6-8-17,2381488,7116,9488,8302,2050332.0,2000571,2228709.0,2207580,2658216,159342.0,153014.0,123080.0,39199.0,30481.0,852814,9936.0,26647.0,0,18,7121.0,2639.0,20512.0,111.0,11882.0
2008-6-8-18,2196752,6564,8752,7658,1999817.0,1943509,2133301.0,2135252,2398225,147394.0,146197.0,117721.0,38220.0,34028.0,822486,9087.0,21267.0,0,24,6883.0,3647.0,16502.0,52.0,12743.0
2008-6-8-19,2090328,6246,8328,7287,2006312.0,1948906,2077414.0,2091087,2397773,131427.0,128961.0,104352.0,39322.0,36206.0,715586,7429.0,19796.0,0,10,6782.0,3718.0,14041.0,15.0,16336.0
2008-6-8-2,42168,126,168,147,4272.0,37296,12407.0,24614,19350,3915.0,4218.0,3494.0,4193.0,4496.0,28244,115.0,306.0,0,0,819.0,715.0,729.0,0.0,1946.0
2008-6-8-20,1797160,5370,7160,6265,1807097.0,1756372,1746431.0,1831030,1827110,116383.0,114498.0,92819.0,38106.0,35045.0,650339,6354.0,17395.0,0,10,7562.0,1984.0,11353.0,10.0,18114.0
2008-6-8-21,1686720,5040,6720,5880,1780968.0,1719178,1439913.0,1726247,1913393,108785.0,107809.0,87021.0,40792.0,39110.0,621880,5107.0,17070.0,0,19,6768.0,3223.0,8980.0,69.0,22192.0
2008-6-8-22,1024080,3060,4080,3570,1131120.0,1072548,591629.0,935271,923812,70553.0,71263.0,57918.0,34521.0,35972.0,432730,3319.0,9659.0,0,12,6807.0,2106.0,10487.0,13.0,15624.0
2008-6-8-23,532120,1590,2120,1855,607205.0,563219,108284.0,394385,456795,40346.0,39646.0,32350.0,28022.0,27346.0,245395,1712.0,6358.0,0,5,6582.0,2406.0,6647.0,9.0,12771.0
2008-6-8-24,8032,24,32,28,7224.0,9055,1659.0,3503,5012,735.0,668.0,509.0,356.0,289.0,4115,25.0,201.0,0,0,205.0,0.0,82.0,0.0,57.0
2008-6-8-25,4016,12,16,14,50.0,4035,531.0,4605,1454,341.0,430.0,292.0,406.0,495.0,2253,12.0,37.0,0,0,215.0,0.0,0.0,0.0,191.0
2008-6-8-26,4016,12,16,14,52.0,1945,793.0,2680,129,581.0,575.0,489.0,313.0,307.0,3924,11.0,81.0,0,0,311.0,0.0,22.0,0.0,0.0
2008-6-8-27,2008,6,8,7,27.0,10,510.0,505,2210,163.0,175.0,144.0,5.0,17.0,1235,4.0,15.0,0,0,,,,,
2008-6-8-28,4016,12,16,14,56.0,2370,1649.0,1561,376,593.0,591.0,538.0,48.0,46.0,4554,17.0,38.0,0,0,0.0,0.0,1.0,0.0,55.0
2008-6-8-29,6024,18,24,21,87.0,4494,1841.0,3801,2935,674.0,667.0,603.0,240.0,233.0,4964,21.0,50.0,0,0,20.0,0.0,19.0,0.0,207.0
2008-6-8-3,14056,42,56,49,1616.0,8880,3285.0,10803,11550,1249.0,1303.0,1113.0,1282.0,1336.0,8387,35.0,101.0,0,0,596.0,166.0,21.0,0.0,525.0
2008-6-8-30,10040,30,40,35,150.0,8830,1467.0,5241,12520,797.0,731.0,558.0,626.0,560.0,3965,29.0,210.0,0,0,215.0,263.0,108.0,0.0,55.0
2008-6-8-31,4016,12,16,14,62.0,2160,735.0,2785,4169,273.0,265.0,214.0,190.0,182.0,1658,9.0,50.0,0,0,0.0,138.0,26.0,0.0,43.0
2008-6-8-32,2008,6,8,7,32.0,2358,122.0,100,636,50.0,62.0,32.0,22.0,34.0,197,6.0,12.0,0,0,22.0,0.0,0.0,0.0,0.0
2008-6-8-33,2008,6,8,7,33.0,2115,143.0,2253,2338,70.0,98.0,44.0,170.0,198.0,278,4.0,22.0,0,0,170.0,0.0,0.0,0.0,0.0
2008-6-8-34,8032,24,32,28,136.0,4050,1642.0,5703,6493,666.0,733.0,582.0,459.0,526.0,4891,21.0,63.0,0,0,10.0,0.0,3.0,0.0,487.0
2008-6-8-35,6024,18,24,21,105.0,6673,1043.0,2804,2931,358.0,391.0,311.0,359.0,392.0,2531,18.0,29.0,0,0,0.0,101.0,0.0,0.0,258.0
2008-6-8-36,2008,6,8,7,36.0,2353,841.0,759,219,305.0,306.0,286.0,42.0,43.0,2227,6.0,13.0,0,0,33.0,0.0,0.0,0.0,9.0
2008-6-8-37,4016,12,16,14,74.0,2295,1301.0,1226,1568,447.0,471.0,405.0,75.0,99.0,3528,15.0,27.0,0,0,0.0,0.0,0.0,0.0,98.0
2008-6-8-38,6024,18,24,21,114.0,6545,1598.0,3305,1033,524.0,560.0,465.0,413.0,449.0,3871,20.0,39.0,0,0,0.0,0.0,0.0,0.0,413.0
2008-6-8-39,8032,24,32,28,156.0,4775,2569.0,2343,2332,873.0,868.0,773.0,106.0,101.0,6512,27.0,73.0,0,0,7.0,0.0,2.0,0.0,93.0
2008-6-8-4,20080,60,80,70,3953.0,9021,5733.0,10800,15746,1120.0,1119.0,919.0,1333.0,1332.0,6311,74.0,127.0,0,0,756.0,0.0,38.0,0.0,589.0
2008-6-8-40,2008,6,8,7,40.0,2230,210.0,2359,5622,90.0,89.0,63.0,131.0,130.0,446,10.0,17.0,0,0,0.0,130.0,1.0,0.0,0.0
2008-6-8-41,6024,18,24,21,123.0,6100,443.0,6514,5836,260.0,314.0,200.0,689.0,743.0,1457,16.0,44.0,0,0,164.0,0.0,442.0,0.0,83.0
2008-6-8-42,2008,6,8,7,42.0,30,556.0,537,596,194.0,187.0,171.0,19.0,12.0,1426,8.0,15.0,0,0,12.0,0.0,7.0,0.0,0.0
2008-6-8-43,4016,12,16,14,86.0,4140,509.0,4614,1449,323.0,334.0,247.0,455.0,466.0,1859,10.0,66.0,0,0,174.0,0.0,281.0,0.0,0.0
2008-6-8-44,4016,12,16,14,88.0,2375,1399.0,1290,1412,491.0,495.0,448.0,69.0,73.0,3787,15.0,28.0,0,0,20.0,0.0,9.0,0.0,54.0
2008-6-8-45,6024,18,24,21,135.0,6430,1365.0,2895,7505,590.0,625.0,531.0,510.0,545.0,4262,19.0,40.0,0,0,0.0,225.0,12.0,0.0,273.0
2008-6-8-46,6024,18,24,21,138.0,4400,1563.0,3465,3237,585.0,625.0,531.0,298.0,338.0,4437,19.0,35.0,0,0,0.0,3.0,0.0,0.0,286.0
2008-6-8-47,2008,6,8,7,47.0,55,535.0,551,766,168.0,176.0,154.0,-16.0,-8.0,1334,5.0,9.0,0,0,,,,,
2008-6-8-49,8032,24,32,28,196.0,6445,1381.0,5120,4579,665.0,635.0,522.0,621.0,591.0,3957,24.0,119.0,0,0,102.0,82.0,301.0,0.0,147.0
2008-6-8-5,690752,2064,2752,2408,187724.0,205172,268981.0,277609,909568,40897.0,42197.0,33601.0,-2188.0,-888.0,240304,2790.0,4506.0,0,0,205.0,49.0,176.0,0.0,219.0
2008-6-8-50,6024,18,24,21,150.0,2105,1453.0,3391,345,623.0,646.0,527.0,262.0,285.0,4350,15.0,81.0,0,0,59.0,0.0,225.0,0.0,0.0
2008-6-8-51,2008,6,8,7,51.0,2235,225.0,12,1540,94.0,97.0,74.0,133.0,136.0,545,4.0,16.0,0,0,133.0,0.0,0.0,0.0,0.0
2008-6-8-52,2008,6,8,7,52.0,2150,202.0,2300,2755,70.0,70.0,53.0,182.0,182.0,311,6.0,11.0,0,0,0.0,182.0,0.0,0.0,0.0
2008-6-8-54,2008,6,8,7,54.0,100,512.0,525,110,198.0,205.0,178.0,-13.0,-6.0,1449,3.0,17.0,0,0,,,,,
2008-6-8-55,2008,6,8,7,55.0,2345,629.0,533,20,214.0,228.0,198.0,56.0,70.0,1739,6.0,10.0,0,0,19.0,0.0,0.0,0.0,37.0
2008-6-8-56,4016,12,16,14,112.0,2125,850.0,2800,1768,298.0,315.0,263.0,250.0,267.0,2083,13.0,22.0,0,0,2.0,0.0,0.0,0.0,254.0
2008-6-8-57,2008,6,8,7,57.0,2020,231.0,2125,2232,94.0,65.0,41.0,306.0,277.0,258,8.0,45.0,0,0,0.0,0.0,163.0,0.0,143.0
2008-6-8-58,2008,6,8,7,58.0,2158,215.0,2324,7169,77.0,86.0,59.0,171.0,180.0,401,3.0,15.0,0,0,171.0,0.0,0.0,0.0,0.0
2008-6-8-59,2008,6,8,7,59.0,2205,207.0,2344,1865,128.0,159.0,113.0,143.0,174.0,936,5.0,10.0,0,0,0.0,0.0,0.0,0.0,143.0
2008-6-8-6,2212816,6612,8816,7714,694569.0,708294,932314.0,952938,2532088,135518.0,139764.0,112252.0,-1755.0,915.0,804500,8193.0,15176.0,0,7,2519.0,158.0,2514.0,0.0,220.0
2008-6-8-7,2256992,6744,8992,7868,820384.0,827509,1067424.0,1086744,2255953,154804.0,158995.0,130137.0,-2199.0,-205.0,949658,8833.0,16006.0,0,9,2152.0,35.0,2243.0,0.0,159.0
2008-6-8-8,2457792,7344,9792,8568,1016350.0,1018984,1285289.0,1296328,2534286,168725.0,172004.0,141076.0,-830.0,1406.0,1016659,8478.0,19278.0,0,6,2419.0,201.0,3018.0,0.0,334.0
2008-6-8-9,2397552,7164,9552,8358,1109274.0,1107621,1343569.0,1345078,2744941,150934.0,154117.0,124191.0,916.0,3773.0,879219,7829.0,18933.0,0,2,3198.0,215.0,2469.0,0.0,1056.0
2008-6-8-n,1628488,4866,6488,5677,,1279441,,1400889,2811666,,83230.0,,,,393892,,,811,0,,,,,
2008-6-9-1,46184,138,207,23,2237.0,25342,12168.0,21618,27591,4344.0,4659.0,3890.0,1488.0,1855.0,34382,174.0,290.0,0,1,165.0,0.0,187.0,0.0,1237.0
2008-6-9-10,2548152,7614,11421,1269,1304680.0,1286725,1584923.0,1564965,2980526,158963.0,160520.0,129640.0,12038.0,13595.0,912895,8666.0,20657.0,0,0,8318.0,39.0,3411.0,42.0,3714.0
2008-6-9-11,2656584,7938,11907,1323,1493515.0,1474089,1767138.0,1758520,3059309,166860.0,170031.0,137425.0,10772.0,12866.0,973284,9059.0,20514.0,0,6,5925.0,176.0,4417.0,24.0,4157.0
2008-6-9-12,2375464,7098,10647,1183,1453401.0,1432683,1705871.0,1700508,2718452,153156.0,155177.0,126338.0,14032.0,14638.0,900346,8747.0,18217.0,0,10,6406.0,355.0,4714.0,26.0,5223.0
2008-6-9-13,2540120,7590,11385,1265,1680031.0,1653208,1934860.0,1930839,2986870,155334.0,157394.0,125129.0,18038.0,18303.0,886659,9381.0,21057.0,0,15,6918.0,398.0,6558.0,2.0,6589.0
2008-6-9-14,2407592,7194,10791,1199,1713595.0,1689686,1943291.0,1940138,2744554,149534.0,150272.0,119683.0,19411.0,18429.0,837986,8452.0,21687.0,0,15,7445.0,283.0,8279.0,19.0,6762.0
2008-6-9-15,2297152,6864,10296,1144,1747711.0,1716399,1959333.0,1949620,2602294,145880.0,142581.0,114479.0,24019.0,19912.0,789867,8440.0,23110.0,0,8,6964.0,810.0,11374.0,8.0,6997.0
2008-6-9-16,2421648,7236,10854,1206,1963577.0,1931662,2143929.0,2155885,2875770,157960.0,156223.0,125628.0,25318.0,23515.0,875847,8913.0,23461.0,0,3,6778.0,1767.0,11357.0,0.0,8315.0
2008-6-9-17,2443736,7302,10953,1217,2099999.0,2066669,2304804.0,2283604,2746635,160054.0,158585.0,127218.0,26844.0,25330.0,875071,9254.0,23613.0,0,2,4827.0,2196.0,11632.0,12.0,10884.0
2008-6-9-18,2250968,6726,10089,1121,2051719.0,1999388,2214113.0,2174924,2477946,147575.0,146376.0,117609.0,34249.0,32451.0,813282,8720.0,21347.0,0,7,7390.0,3132.0,11268.0,26.0,14713.0
2008-6-9-19,2379480,7110,10665,1185,2282055.0,2228222,2414862.0,2393533,2727142,150914.0,149351.0,119568.0,36075.0,34113.0,825152,8578.0,22877.0,0,6,6677.0,2471.0,12467.0,18.0,16333.0
2008-6-9-2,12048,36,54,6,1287.0,6766,2624.0,5870,16139,1037.0,1084.0,939.0,954.0,1001.0,7479,32.0,66.0,0,0,591.0,100.0,26.0,0.0,262.0
2008-6-9-20,1895552,5664,8496,944,1913133.0,1864069,1950044.0,1985091,1985757,119260.0,118962.0,95127.0,31982.0,31344.0,664592,6098.0,18173.0,0,3,8094.0,1994.0,6638.0,15.0,16793.0
2008-6-9-21,1628488,4866,7299,811,1726124.0,1672194,1452210.0,1681305,1928276,102603.0,101716.0,81899.0,33960.0,32850.0,583105,4638.0,16180.0,0,7,6824.0,2917.0,5979.0,69.0,18866.0
2008-6-9-22,1028096,3072,4608,512,1136995.0,1094089,591884.0,922813,1038254,68853.0,69364.0,55515.0,25785.0,26026.0,420334,2932.0,10504.0,0,6,6295.0,2675.0,4135.0,39.0,13519.0
2008-6-9-23,403608,1206,1809,201,462819.0,443983,86710.0,271692,292304,31611.0,32429.0,26779.0,12778.0,13596.0,213388,1239.0,3593.0,0,0,3315.0,1660.0,1005.0,0.0,7466.0
2008-6-9-24,12048,36,54,6,4896.0,11315,1921.0,3672,14460,925.0,977.0,817.0,369.0,421.0,6427,28.0,80.0,0,0,208.0,0.0,0.0,0.0,182.0
2008-6-9-25,2008,6,9,1,25.0,25,649.0,607,952,264.0,222.0,234.0,42.0,0.0,1557,6.0,24.0,0,0,0.0,0.0,42.0,0.0,0.0
2008-6-9-26,2008,6,9,1,26.0,2136,118.0,2230,5841,52.0,54.0,27.0,168.0,170.0,128,6.0,19.0,0,0,0.0,0.0,0.0,0.0,168.0
2008-6-9-27,4016,12,18,2,54.0,4586,856.0,3047,3205,362.0,381.0,330.0,129.0,148.0,2551,10.0,22.0,0,0,0.0,0.0,113.0,0.0,16.0
2008-6-9-29,4016,12,18,2,58.0,2235,557.0,2710,1008,239.0,255.0,204.0,127.0,143.0,1639,9.0,26.0,0,0,0.0,0.0,4.0,0.0,144.0
2008-6-9-3,12048,36,54,6,985.0,5085,3190.0,5039,8232,1065.0,1094.0,946.0,351.0,380.0,7853,49.0,70.0,0,0,98.0,95.0,18.0,0.0,178.0
2008-6-9-31,4016,12,18,2,62.0,1895,440.0,2327,1541,278.0,292.0,230.0,313.0,327.0,1795,14.0,34.0,0,0,276.0,44.0,0.0,0.0,0.0
2008-6-9-33,2008,6,9,1,33.0,30,439.0,455,108,186.0,205.0,171.0,-16.0,3.0,1449,6.0,9.0,0,0,,,,,
2008-6-9-34,4016,12,18,2,68.0,70,1346.0,1409,2087,458.0,479.0,422.0,-23.0,-2.0,3714,16.0,20.0,0,0,,,,,
2008-6-9-35,4016,12,18,2,70.0,1889,1061.0,2956,1059,411.0,447.0,368.0,305.0,341.0,2925,16.0,27.0,0,0,1.0,0.0,2.0,0.0,301.0
2008-6-9-36,4016,12,18,2,72.0,55,1109.0,1157,2024,397.0,422.0,369.0,-8.0,17.0,3237,11.0,17.0,0,0,0.0,0.0,0.0,0.0,16.0
2008-6-9-37,4016,12,18,2,74.0,2399,788.0,758,185,314.0,319.0,274.0,30.0,35.0,2161,9.0,31.0,0,0,0.0,0.0,0.0,0.0,36.0
2008-6-9-39,2008,6,9,1,39.0,2235,145.0,2357,463,66.0,82.0,52.0,108.0,124.0,334,3.0,11.0,0,0,27.0,0.0,0.0,0.0,81.0
2008-6-9-4,16064,48,72,8,2685.0,7443,4210.0,6589,11851,825.0,846.0,657.0,61.0,82.0,4682,49.0,119.0,0,0,65.0,0.0,0.0,0.0,19.0
2008-6-9-40,2008,6,9,1,40.0,2300,726.0,551,1090,226.0,231.0,207.0,95.0,100.0,1747,8.0,11.0,0,0,0.0,0.0,0.0,0.0,95.0
2008-6-9-41,2008,6,9,1,41.0,2320,616.0,515,1608,215.0,235.0,199.0,61.0,81.0,1846,6.0,10.0,0,0,20.0,0.0,0.0,0.0,41.0
2008-6-9-42,2008,6,9,1,42.0,30,533.0,537,596,171.0,187.0,158.0,-4.0,12.0,1426,3.0,10.0,0,0,,,,,
2008-6-9-44,6024,18,27,3,132.0,4545,1167.0,3270,1623,475.0,525.0,418.0,177.0,227.0,3543,15.0,42.0,0,0,179.0,0.0,0.0,0.0,29.0
2008-6-9-45,4016,12,18,2,90.0,2350,697.0,578,1217,307.0,328.0,270.0,79.0,100.0,2111,11.0,26.0,0,0,0.0,0.0,0.0,0.0,92.0
2008-6-9-46,2008,6,9,1,46.0,50,549.0,547,774,183.0,177.0,159.0,2.0,-4.0,1300,11.0,13.0,0,0,,,,,
2008-6-9-47,6024,18,27,3,141.0,2405,1728.0,1663,4324,587.0,618.0,531.0,65.0,96.0,4543,20.0,36.0,0,0,0.0,0.0,0.0,0.0,80.0
2008-6-9-48,2008,6,9,1,48.0,2355,630.0,550,1740,222.0,235.0,201.0,40.0,53.0,1745,8.0,13.0,0,0,0.0,0.0,0.0,0.0,40.0
2008-6-9-5,815248,2436,3654,406,221230.0,237704,311646.0,316289,1094597,45096.0,46625.0,36797.0,-2723.0,-1194.0,256870,3127.0,5172.0,0,0,151.0,0.0,276.0,10.0,97.0
2008-6-9-50,2008,6,9,1,50.0,55,601.0,542,742,191.0,167.0,165.0,19.0,-5.0,1199,10.0,16.0,0,0,0.0,0.0,19.0,0.0,0.0
2008-6-9-55,4016,12,18,2,110.0,135,1085.0,1145,624,395.0,430.0,359.0,-20.0,15.0,3068,16.0,20.0,0,0,,,,,
2008-6-9-58,2008,6,9,1,58.0,30,630.0,617,1720,212.0,227.0,195.0,13.0,28.0,1589,6.0,11.0,0,0,,,,,
2008-6-9-59,2008,6,9,1,59.0,100,410.0,419,172,131.0,139.0,108.0,-9.0,-1.0,909,5.0,18.0,0,0,,,,,
2008-6-9-6,2754976,8232,12348,1372,862651.0,878402,1155462.0,1168422,3035145,164061.0,167360.0,134871.0,-2715.0,409.0,946202,9972.0,19225.0,0,1,1857.0,109.0,1275.0,52.0,254.0
2008-6-9-7,2596344,7758,11637,1293,939720.0,945974,1214768.0,1224426,2687149,170787.0,173632.0,142526.0,2739.0,5386.0,1011262,9421.0,18849.0,0,1,4629.0,80.0,2801.0,66.0,635.0
2008-6-9-8,2483896,7422,11133,1237,1026008.0,1024251,1289383.0,1288363,2695909,165615.0,167992.0,138003.0,1500.0,3877.0,976172,8477.0,19135.0,0,0,3521.0,233.0,2428.0,28.0,664.0
2008-6-9-9,2680680,8010,12015,1335,1240229.0,1223826,1501972.0,1491615,3037227,167990.0,172129.0,138479.0,7377.0,11163.0,974668,8646.0,20917.0,0,2,7692.0,296.0,2639.0,15.0,1818.0
2008-6-9-n,1052192,3144,4716,524,,700943,,781637,1474264,,54097.0,,,,270710,,,524,0,,,,,
2008-7-1-1,28112,98,14,28,1713.0,10138,9135.0,10455,14044,3182.0,3237.0,2906.0,600.0,655.0,23669,86.0,190.0,0,0,231.0,0.0,1.0,0.0,417.0
2008-7-1-10,2568232,8953,1279,2558,1315643.0,1311163,1592645.0,1595296,2933931,158250.0,162493.0,129888.0,-40.0,3960.0,928780,8227.0,20171.0,0,2,3170.0,0.0,2433.0,0.0,953.0
2008-7-1-11,2608392,9093,1299,2598,1465519.0,1456506,1747103.0,1743103,2949798,165784.0,169717.0,137206.0,2320.0,6253.0,976749,9104.0,19474.0,0,0,3132.0,76.0,3523.0,0.0,2192.0
2008-7-1-12,2512008,8757,1251,2502,1538523.0,1532190,1809042.0,1808993,2903584,157470.0,162343.0,130532.0,1831.0,6453.0,930878,8697.0,18320.0,0,2,3834.0,0.0,1778.0,95.0,2379.0
2008-7-1-13,2612408,9107,1301,2602,1728785.0,1716527,2013375.0,2010677,3005096,160452.0,164790.0,131074.0,4203.0,8138.0,932128,9072.0,20341.0,0,3,5255.0,218.0,2161.0,0.0,2732.0
2008-7-1-14,2365424,8246,1178,2356,1686195.0,1677339,1922723.0,1920626,2706371,140708.0,145107.0,115145.0,1857.0,6256.0,805083,7846.0,17717.0,0,0,3197.0,56.0,1853.0,3.0,2694.0
2008-7-1-15,2536104,8841,1263,2526,1929330.0,1917462,2168323.0,2164543,2916891,154229.0,159361.0,125495.0,4967.0,9708.0,882129,8569.0,20196.0,0,2,4168.0,607.0,2917.0,17.0,3432.0
2008-7-1-16,2536104,8841,1263,2526,2058775.0,2048393,2262693.0,2276016,3087415,153472.0,158923.0,124677.0,1765.0,7102.0,874785,8598.0,20215.0,0,2,3810.0,74.0,2434.0,0.0,3125.0
2008-7-1-17,2612408,9107,1301,2602,2249992.0,2238670,2456609.0,2457683,2925927,161019.0,167153.0,130822.0,1686.0,7682.0,914571,9190.0,21042.0,0,2,2831.0,145.0,3380.0,40.0,3312.0
2008-7-1-18,2427672,8463,1209,2418,2211880.0,2196133,2406459.0,2401649,2670890,154932.0,160716.0,126843.0,4750.0,10387.0,901011,8197.0,19903.0,0,1,4557.0,313.0,2392.0,0.0,4441.0
2008-7-1-19,2359400,8225,1175,2350,2264606.0,2251465,2393111.0,2415054,2772039,139085.0,145009.0,112066.0,2337.0,8261.0,791249,7455.0,19564.0,0,0,3192.0,162.0,2144.0,11.0,4074.0
2008-7-1-2,10040,35,5,10,674.0,2874,2835.0,2711,1351,1201.0,1197.0,1105.0,84.0,80.0,8783,32.0,64.0,0,0,31.0,0.0,0.0,0.0,74.0
2008-7-1-20,1809208,6307,901,1802,1828513.0,1813023,1880614.0,1889235,1903310,109401.0,113072.0,88719.0,6339.0,10010.0,634321,5229.0,15453.0,0,0,4039.0,218.0,2073.0,15.0,4562.0
2008-7-1-21,1596360,5565,795,1590,1691173.0,1677642,1529075.0,1615417,1817436,96422.0,99655.0,79079.0,4938.0,8171.0,576089,4327.0,13016.0,0,0,2754.0,63.0,1198.0,0.0,4217.0
2008-7-1-22,634528,2212,316,632,703125.0,692069,436449.0,523790,599370,46444.0,47721.0,39164.0,4819.0,6096.0,304020,1865.0,5415.0,0,0,2456.0,28.0,449.0,0.0,2803.0
2008-7-1-23,299192,1043,149,298,337639.0,333018,75884.0,132979,160432,27505.0,28021.0,24123.0,3345.0,3861.0,192472,918.0,2464.0,0,0,1563.0,0.0,317.0,0.0,1742.0
2008-7-1-24,4016,14,2,4,2424.0,4711,1144.0,1072,541,440.0,441.0,401.0,32.0,33.0,3186,13.0,26.0,0,0,29.0,0.0,13.0,0.0,0.0
2008-7-1-25,2008,7,1,2,25.0,2352,245.0,220,2984,80.0,88.0,56.0,25.0,33.0,368,8.0,16.0,0,0,25.0,0.0,0.0,0.0,0.0
2008-7-1-26,2008,7,1,2,26.0,30,543.0,612,284,197.0,222.0,185.0,-29.0,-4.0,1628,4.0,8.0,0,0,,,,,
2008-7-1-27,4016,14,2,4,54.0,2389,667.0,667,127,313.0,338.0,282.0,0.0,25.0,2211,9.0,22.0,0,0,0.0,0.0,0.0,0.0,16.0
2008-7-1-3,8032,28,4,8,974.0,3344,2631.0,2682,2108,837.0,838.0,757.0,-11.0,-10.0,5861,29.0,51.0,0,0,0.0,0.0,15.0,0.0,0.0
2008-7-1-30,4016,14,2,4,60.0,2179,840.0,2976,7452,340.0,357.0,302.0,144.0,161.0,2301,15.0,23.0,0,0,0.0,0.0,0.0,0.0,161.0
2008-7-1-31,6024,21,3,6,93.0,94,1862.0,1886,3844,629.0,652.0,551.0,-24.0,-1.0,4593,30.0,48.0,0,0,,,,,
2008-7-1-32,4016,14,2,4,64.0,65,1466.0,1447,494,602.0,582.0,543.0,19.0,-1.0,4424,23.0,36.0,0,0,,,,,
2008-7-1-34,2008,7,1,2,34.0,30,448.0,456,223,194.0,206.0,179.0,-8.0,4.0,1449,3.0,12.0,0,0,,,,,
2008-7-1-4,34136,119,17,34,6731.0,9274,10669.0,10580,35847,1878.0,1886.0,1540.0,129.0,137.0,11135,118.0,220.0,0,0,0.0,0.0,16.0,0.0,228.0
