DayOfWeek,Time,Year,Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2,57,2004.0,6.208333333333333,15.541666666666666,57.0,623.4375,525.3541666666666,774.8541666666666,893.9583333333334,174.1875,178.08333333333334,174.64583333333334,32.166666666666664,36.0625,1302.3541666666667,5.333333333333333,12.9375,0.0,0.0,7.8125,1.8958333333333333,0.20833333333333334,0.0,24.916666666666668
2,58,2004.0,6.696969696969697,17.03030303030303,58.0,603.4848484848485,540.8484848484849,713.3939393939394,744.6363636363636,186.4848484848485,190.5151515151515,179.3939393939394,31.09090909090909,35.121212121212125,1397.7272727272727,6.121212121212121,13.696969696969697,0.0,0.0,6.545454545454546,0.0,6.303030303030303,0.0,21.939393939393938
2,59,2004.0,6.342105263157895,16.18421052631579,59.0,651.3421052631579,618.2105263157895,758.6315789473684,870.9736842105264,200.78947368421052,205.71052631578948,219.44736842105263,35.36842105263158,40.28947368421053,1573.2368421052631,6.447368421052632,12.789473684210526,0.0,0.0,8.526315789473685,0.0,1.4473684210526316,0.0,29.44736842105263
2,6,2004.0,6.591542875108072,15.997846419869528,632.1775367444785,642.8506798710996,840.6035210380448,847.2713039377505,2142.0838481490214,115.79070609725372,116.96420655505777,96.78432854623331,-3.115614764424288,-1.9861039063114045,653.2434174329953,7.446058319578715,14.177552464041499,0.0,0.0017448714925725065,0.5517723807278158,0.08483848149021457,1.388697634205769,0.012607089522911263,0.07509235243260237
2,7,2004.0,6.629713364215585,16.025975873899228,728.3412119966483,733.8769979921266,949.6127141997403,952.8232122812287,1793.7646045121817,130.28009882487092,131.3434886404958,109.57633587786259,-0.9268315859491305,0.13005327979004286,771.9335030276201,6.745442759798264,15.317496956569856,0.0,0.0017232929123650218,1.4014640084741743,0.19275584575737933,2.107207791181167,0.028315757853630774,0.1711751592860192
2,8,2004.0,6.5550519166437375,15.998942841006183,829.4114231097852,831.6475750510477,1051.5238972454708,1052.2533995626547,1937.3943347863235,136.34156742722038,137.38308255977293,116.04257263457158,0.4181256436663234,1.400170883234617,816.0085441617308,6.635613224624564,16.829638104064994,0.0,0.0016219425658552126,1.8699115172403806,0.28010368847117434,2.353453144685966,0.040780270227216774,0.3709179905290139
2,9,2004.0,6.5788880254757665,15.979399978668617,928.1713519525833,926.5771815148329,1125.1366133561226,1123.862397342719,2078.9720558882236,126.65684898058845,127.80524447288629,105.49987791478452,1.3453180319863265,2.4306653867836845,732.8717222044461,6.384787676555287,16.76841736374579,0.0,0.0015693803233228201,2.129435784918712,0.31287044232146394,2.5022321768676385,0.02421111974524234,0.7719218052444728
2,n,2004.0,6.008847624249044,16.958765701802292,,1405.9646641179684,,1546.3328782086292,2725.9945931185143,,103.69317312943747,,,,527.8513380666302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,2004.0,7.061436672967864,16.438563327032135,113.47826086956522,956.9262759924386,538.5435606060606,912.882797731569,1084.0085066162571,179.48674242424244,182.93194706994328,167.7689393939394,74.63257575757575,78.5179584120983,1313.5198487712667,6.671077504725898,19.38468809073724,0.0,0.001890359168241966,17.906427221172024,7.925330812854442,4.237240075614367,0.31001890359168244,47.20037807183365
3,10,2004.0,6.59070442512906,15.836667711236826,1028.3472316141908,1026.431314014283,1237.5780284760992,1235.3655555738812,2157.5955204433376,121.80131148624096,123.35755636555557,102.26148789270259,2.143701892900796,3.659217232108987,710.9660734607709,6.640233543896686,15.665616598769606,0.0,0.001467895960812126,2.406392769375402,0.38448978245452,2.430373901139681,0.007355973017103462,1.270604146393759
